Unnamed: 0,ts_code,trade_date,open,close,high,low,pre_close,vol
811,SPX,20200109,3266.03,3274.7,3275.58,3263.67,3253.05,1839202.0
812,SPX,20200108,3238.59,3253.05,3267.07,3236.67,3237.18,1956337.0
813,SPX,20200107,3241.86,3237.18,3244.91,3232.43,3246.28,1892856.0
814,SPX,20200106,3217.55,3246.28,3246.84,3214.64,3234.85,1872803.0
815,SPX,20200103,3226.36,3234.85,3246.15,3222.34,3257.85,1733948.0
816,SPX,20200102,3244.67,3257.85,3258.14,3235.53,3230.78,1827686.0
817,SPX,20191231,3215.18,3230.78,3231.72,3212.03,3221.29,1285724.0
818,SPX,20191230,3240.09,3221.29,3240.92,3216.57,3240.02,1198741.0
819,SPX,20191227,3247.23,3240.02,3247.93,3234.37,3239.91,1110176.0
820,SPX,20191226,3227.2,3239.91,3240.08,3227.2,3223.38,1047945.0
821,SPX,20191224,3225.45,3223.38,3226.43,3220.51,3224.01,604561.0
822,SPX,20191223,3226.05,3224.01,3227.78,3222.3,3221.22,1580052.0
823,SPX,20191220,3223.33,3221.22,3225.65,3216.03,3205.37,3697537.0
824,SPX,20191219,3192.32,3205.37,3205.48,3192.32,3191.14,1923928.0
825,SPX,20191218,3195.21,3191.14,3198.48,3191.14,3192.52,2109637.0
826,SPX,20191217,3195.4,3192.52,3198.22,3191.03,3191.45,1971591.0
827,SPX,20191216,3183.63,3191.45,3197.71,3183.63,3168.8,2164545.0
828,SPX,20191213,3166.65,3168.8,3182.68,3156.51,3168.57,1956820.0
829,SPX,20191212,3141.23,3168.57,3176.28,3138.47,3141.63,2217305.0
830,SPX,20191211,3135.75,3141.63,3143.98,3133.21,3132.52,1711033.0
831,SPX,20191210,3135.36,3132.52,3142.12,3126.09,3135.96,1662835.0
832,SPX,20191209,3141.86,3135.96,3148.87,3135.46,3145.91,1596216.0
833,SPX,20191206,3134.62,3145.91,3150.6,3134.62,3117.43,1699014.0
834,SPX,20191205,3119.21,3117.43,3119.45,3103.76,3112.76,1645722.0
835,SPX,20191204,3103.5,3112.76,3119.38,3102.53,3093.2,1791049.0
836,SPX,20191203,3087.41,3093.2,3094.97,3070.33,3113.87,1991485.0
837,SPX,20191202,3143.85,3113.87,3144.31,3110.78,3140.98,1786642.0
838,SPX,20191129,3147.18,3140.98,3150.3,3139.34,3153.63,836642.0
839,SPX,20191127,3145.49,3153.63,3154.26,3143.41,3140.52,1493045.0
840,SPX,20191126,3134.85,3140.52,3142.69,3131.0,3133.64,2493337.0
841,SPX,20191125,3117.44,3133.64,3133.83,3117.44,3110.29,1904704.0
842,SPX,20191122,3111.41,3110.29,3112.87,3099.26,3103.54,1626733.0
843,SPX,20191121,3108.49,3103.54,3110.11,3094.55,3108.46,1862138.0
844,SPX,20191120,3114.66,3108.46,3118.97,3091.41,3120.18,2372417.0
845,SPX,20191119,3127.45,3120.18,3127.64,3113.47,3122.03,1924172.0
846,SPX,20191118,3117.91,3122.03,3124.17,3112.06,3120.46,1834376.0
847,SPX,20191115,3107.92,3120.46,3120.46,3104.6,3096.63,1868560.0
848,SPX,20191114,3090.75,3096.63,3098.2,3083.26,3094.04,1658728.0
849,SPX,20191113,3084.18,3094.04,3098.06,3078.8,3091.84,1716745.0
850,SPX,20191112,3089.28,3091.84,3102.61,3084.73,3087.01,1682132.0
851,SPX,20191111,3080.33,3087.01,3088.33,3075.82,3093.08,1407761.0
852,SPX,20191108,3081.25,3093.08,3093.09,3073.58,3085.18,1691975.0
853,SPX,20191107,3087.02,3085.18,3097.77,3080.23,3076.78,2160097.0
854,SPX,20191106,3075.1,3076.78,3078.34,3065.89,3074.62,2022312.0
855,SPX,20191105,3080.8,3074.62,3083.95,3072.15,3078.27,2249853.0
856,SPX,20191104,3078.96,3078.27,3085.2,3074.87,3066.91,2114369.0
857,SPX,20191101,3050.72,3066.91,3066.95,3050.72,3037.56,1950717.0
858,SPX,20191031,3046.9,3037.56,3046.9,3023.19,3046.77,2207521.0
859,SPX,20191030,3039.74,3046.77,3050.1,3025.96,3036.89,1968173.0
860,SPX,20191029,3035.39,3036.89,3047.87,3034.81,3039.42,1811956.0
861,SPX,20191028,3032.12,3039.42,3044.08,3032.12,3022.55,1871168.0
862,SPX,20191025,3003.32,3022.55,3027.39,3001.94,3010.29,1773426.0
863,SPX,20191024,3014.78,3010.29,3016.07,3000.42,3004.52,1935919.0
864,SPX,20191023,2994.01,3004.52,3004.78,2991.21,2995.99,1760876.0
865,SPX,20191022,3010.73,2995.99,3014.57,2995.04,3006.72,1843265.0
866,SPX,20191021,2996.48,3006.72,3007.33,2995.35,2986.2,1749381.0
867,SPX,20191018,2996.84,2986.2,3000.0,2976.31,2997.95,1986309.0
868,SPX,20191017,3000.77,2997.95,3008.29,2991.79,2989.69,1623369.0
869,SPX,20191016,2989.68,2989.69,2997.54,2985.2,2995.68,1740299.0
870,SPX,20191015,2973.61,2995.68,3003.28,2973.61,2966.15,1676566.0
871,SPX,20191014,2965.81,2966.15,2972.84,2962.94,2970.27,1332784.0
872,SPX,20191011,2963.07,2970.27,2993.28,2963.07,2938.13,1952865.0
873,SPX,20191010,2918.55,2938.13,2948.46,2917.12,2919.4,1630781.0
874,SPX,20191009,2911.1,2919.4,2929.32,2907.41,2893.06,1409637.0
875,SPX,20191008,2920.4,2893.06,2925.47,2892.66,2938.79,1831154.0
876,SPX,20191007,2944.23,2938.79,2959.75,2935.68,2952.01,1497860.0
877,SPX,20191004,2918.56,2952.01,2953.74,2918.56,2910.63,1598499.0
878,SPX,20191003,2885.38,2910.63,2911.13,2855.94,2887.61,1879071.0
879,SPX,20191002,2924.78,2887.61,2924.78,2874.93,2940.25,2132409.0
880,SPX,20191001,2983.69,2940.25,2992.53,2938.7,2976.74,1889537.0
881,SPX,20190930,2967.07,2976.74,2983.85,2967.07,2961.79,1663002.0
882,SPX,20190927,2985.47,2961.79,2987.31,2945.53,2977.62,1770249.0
883,SPX,20190926,2985.73,2977.62,2987.28,2963.71,2984.87,1589730.0
884,SPX,20190925,2968.35,2984.87,2989.82,2952.86,2966.6,1755736.0
885,SPX,20190924,3002.43,2966.6,3007.98,2957.73,2991.78,2022515.0
886,SPX,20190923,2983.5,2991.78,2999.15,2982.23,2992.07,1584859.0
887,SPX,20190920,3008.42,2992.07,3016.37,2984.68,3006.79,3239391.0
888,SPX,20190919,3010.36,3006.79,3021.99,3003.16,3006.73,1552071.0
889,SPX,20190918,3001.5,3006.73,3007.83,2978.57,3005.7,1711315.0
890,SPX,20190917,2995.67,3005.7,3006.21,2993.73,2997.96,1835650.0
891,SPX,20190916,2996.41,2997.96,3002.19,2990.67,3007.39,1865797.0
892,SPX,20190913,3012.21,3007.39,3017.33,3002.9,3009.57,1885112.0
893,SPX,20190912,3009.08,3009.57,3020.74,3000.92,3000.93,2110913.0
894,SPX,20190911,2981.41,3000.93,3000.93,2975.31,2979.39,2023031.0
895,SPX,20190910,2971.01,2979.39,2979.39,2957.01,2978.43,2313901.0
896,SPX,20190909,2988.43,2978.43,2989.43,2969.39,2978.71,2109066.0
897,SPX,20190906,2980.33,2978.71,2985.03,2972.51,2976.0,1660755.0
898,SPX,20190905,2960.6,2976.0,2985.86,2960.6,2937.78,1985626.0
899,SPX,20190904,2924.67,2937.78,2938.84,2921.86,2906.27,1638026.0
900,SPX,20190903,2909.01,2906.27,2914.39,2891.85,2926.46,1709526.0
901,SPX,20190830,2937.09,2926.46,2940.43,2913.32,2924.58,1609575.0
902,SPX,20190829,2910.37,2924.58,2930.5,2905.67,2887.94,1620492.0
903,SPX,20190828,2861.28,2887.94,2890.03,2853.05,2869.16,1657199.0
904,SPX,20190827,2893.14,2869.16,2898.79,2860.59,2878.38,1949097.0
905,SPX,20190826,2866.7,2878.38,2879.27,2856.0,2847.11,1594021.0
906,SPX,20190823,2911.07,2847.11,2927.01,2834.97,2922.95,2353652.0
907,SPX,20190822,2930.94,2922.95,2939.08,2904.51,2924.43,1586736.0
908,SPX,20190821,2922.04,2924.43,2928.73,2917.91,2900.51,1587399.0
909,SPX,20190820,2919.01,2900.51,2923.63,2899.6,2923.65,1678619.0
910,SPX,20190819,2913.48,2923.65,2931.0,2913.48,2888.68,1779496.0
911,SPX,20190816,2864.74,2888.68,2893.63,2864.74,2847.6,2063083.0
912,SPX,20190815,2846.2,2847.6,2856.67,2825.51,2840.6,2421110.0
913,SPX,20190814,2894.15,2840.6,2894.15,2839.64,2926.32,2543385.0
914,SPX,20190813,2880.72,2926.32,2943.31,2877.05,2883.75,2129331.0
915,SPX,20190812,2907.07,2883.75,2907.58,2873.14,2918.65,1440439.0
916,SPX,20190809,2930.51,2918.65,2935.75,2900.15,2938.09,1888617.0
917,SPX,20190808,2896.21,2938.09,2938.72,2894.47,2883.98,2209464.0
918,SPX,20190807,2858.65,2883.98,2892.17,2825.71,2881.77,2360894.0
919,SPX,20190806,2861.18,2881.77,2884.4,2847.42,2844.74,2177204.0
920,SPX,20190805,2898.07,2844.74,2898.07,2822.12,2932.05,2614971.0
921,SPX,20190802,2943.9,2932.05,2945.5,2914.11,2953.56,2210278.0
922,SPX,20190801,2980.32,2953.56,3013.59,2945.23,2980.38,2707086.0
923,SPX,20190731,3016.22,2980.38,3017.4,2958.08,3013.18,2731634.0
924,SPX,20190730,3007.66,3013.18,3017.19,3000.94,3020.97,1837520.0
925,SPX,20190729,3024.47,3020.97,3025.61,3014.3,3025.86,1761304.0
926,SPX,20190726,3013.25,3025.86,3027.98,3012.59,3003.67,1807303.0
927,SPX,20190725,3016.26,3003.67,3016.31,2997.24,3019.56,1977743.0
928,SPX,20190724,2998.77,3019.56,3019.59,2996.82,3005.47,1925227.0
929,SPX,20190723,2994.74,3005.47,3005.9,2988.56,2985.03,1870689.0
930,SPX,20190722,2981.93,2985.03,2990.71,2976.65,2976.61,1667005.0
931,SPX,20190719,3004.26,2976.61,3006.02,2975.86,2995.11,1872665.0
932,SPX,20190718,2978.87,2995.11,2998.28,2973.09,2984.42,1793633.0
933,SPX,20190717,3005.1,2984.42,3005.26,2984.25,3004.04,1743301.0
934,SPX,20190716,3012.13,3004.04,3015.02,3001.15,3014.3,1742567.0
935,SPX,20190715,3017.8,3014.3,3017.8,3008.77,3013.77,1604048.0
936,SPX,20190712,3003.36,3013.77,3013.92,3001.87,2999.91,1609598.0
937,SPX,20190711,2999.62,2999.91,3002.33,2988.8,2993.07,1731136.0
938,SPX,20190710,2989.3,2993.07,3002.98,2984.62,2979.63,1643619.0
939,SPX,20190709,2965.52,2979.63,2981.9,2963.44,2975.95,1636493.0
940,SPX,20190708,2979.77,2975.95,2980.76,2970.09,2990.41,1554003.0
941,SPX,20190705,2984.25,2990.41,2994.03,2967.97,2995.82,1287370.0
942,SPX,20190703,2978.08,2995.82,2995.84,2977.96,2973.01,1093867.0
943,SPX,20190702,2964.66,2973.01,2973.21,2955.92,2964.33,1656797.0
944,SPX,20190701,2971.41,2964.33,2977.93,2952.22,2941.76,2042077.0
945,SPX,20190628,2932.94,2941.76,2943.98,2929.05,2924.92,2959726.0
946,SPX,20190627,2919.66,2924.92,2929.3,2918.57,2913.78,1725783.0
947,SPX,20190626,2926.07,2913.78,2932.59,2912.99,2917.38,2005584.0
948,SPX,20190625,2945.78,2917.38,2946.52,2916.01,2945.35,2020033.0
949,SPX,20190624,2951.42,2945.35,2954.92,2944.05,2950.46,1733220.0
950,SPX,20190621,2952.71,2950.46,2964.15,2946.87,2954.18,3033185.0
951,SPX,20190620,2949.6,2954.18,2958.06,2931.5,2926.46,2057678.0
952,SPX,20190619,2920.55,2926.46,2931.74,2911.43,2917.75,1864220.0
953,SPX,20190618,2906.71,2917.75,2930.79,2905.44,2889.67,2003753.0
954,SPX,20190617,2889.75,2889.67,2897.27,2887.3,2886.98,1579314.0
955,SPX,20190614,2886.82,2886.98,2894.45,2879.62,2891.64,1562977.0
956,SPX,20190613,2886.24,2891.64,2895.24,2881.99,2879.84,1638957.0
957,SPX,20190612,2882.73,2879.84,2888.57,2874.68,2885.72,1618916.0
958,SPX,20190611,2903.27,2885.72,2910.61,2878.53,2886.73,2038180.0
959,SPX,20190610,2885.83,2886.73,2904.77,2885.51,2873.34,1854780.0
960,SPX,20190607,2852.87,2873.34,2884.97,2852.87,2843.49,1848514.0
961,SPX,20190606,2828.51,2843.49,2852.1,2822.45,2826.15,1949548.0
962,SPX,20190605,2818.09,2826.15,2827.28,2800.92,2803.27,2031190.0
963,SPX,20190604,2762.64,2803.27,2804.49,2762.64,2744.45,2294213.0
964,SPX,20190603,2751.53,2744.45,2763.07,2728.81,2752.06,2421191.0
965,SPX,20190531,2766.15,2752.06,2768.98,2750.52,2788.86,2206214.0
966,SPX,20190530,2786.94,2788.86,2799.0,2776.74,2783.02,1757961.0
967,SPX,20190529,2790.25,2783.02,2792.03,2766.06,2802.39,2100549.0
968,SPX,20190528,2830.03,2802.39,2840.51,2801.58,2826.06,2507191.0
969,SPX,20190524,2832.41,2826.06,2841.36,2820.19,2822.24,1601399.0
970,SPX,20190523,2836.7,2822.24,2836.7,2805.49,2856.27,2225396.0
971,SPX,20190522,2856.06,2856.27,2865.47,2851.11,2864.36,1794215.0
972,SPX,20190521,2854.02,2864.36,2868.88,2854.02,2840.23,1802041.0
973,SPX,20190520,2841.94,2840.23,2853.86,2831.29,2859.53,1899719.0
974,SPX,20190517,2858.6,2859.53,2885.48,2854.23,2876.32,1887750.0
975,SPX,20190516,2855.8,2876.32,2892.15,2855.8,2850.96,1925488.0
976,SPX,20190515,2820.38,2850.96,2858.68,2815.08,2834.41,1877762.0
977,SPX,20190514,2820.12,2834.41,2852.54,2820.12,2811.87,1947349.0
978,SPX,20190513,2840.19,2811.87,2840.19,2801.43,2881.4,2324157.0
979,SPX,20190510,2863.1,2881.4,2891.31,2825.39,2870.72,2004543.0
980,SPX,20190509,2859.84,2870.72,2875.97,2836.4,2879.42,2122567.0
981,SPX,20190508,2879.61,2879.42,2897.96,2873.28,2884.05,1919367.0
982,SPX,20190507,2913.03,2884.05,2913.03,2862.6,2932.47,2283554.0
983,SPX,20190506,2908.89,2932.47,2937.32,2898.21,2945.64,1857443.0
984,SPX,20190503,2929.21,2945.64,2947.85,2929.21,2917.52,1880651.0
985,SPX,20190502,2922.16,2917.52,2931.68,2900.5,2923.73,2136002.0
986,SPX,20190501,2952.33,2923.73,2954.13,2923.36,2945.83,2227214.0
987,SPX,20190430,2937.14,2945.83,2948.22,2924.11,2943.03,2364280.0
988,SPX,20190429,2940.58,2943.03,2949.52,2939.35,2939.88,1848857.0
989,SPX,20190426,2925.81,2939.88,2939.88,2917.56,2926.17,2080498.0
990,SPX,20190425,2928.99,2926.17,2933.1,2912.84,2927.25,2089426.0
991,SPX,20190424,2934.0,2927.25,2936.83,2926.05,2933.68,2035576.0
992,SPX,20190423,2909.99,2933.68,2936.31,2908.53,2907.97,2171881.0
993,SPX,20190422,2898.78,2907.97,2909.51,2896.35,2905.03,1747454.0
994,SPX,20190418,2904.81,2905.03,2908.4,2891.9,2900.45,2079240.0
995,SPX,20190417,2916.04,2900.45,2918.0,2895.45,2907.06,2310103.0
996,SPX,20190416,2912.26,2907.06,2916.06,2900.71,2905.58,2059164.0
997,SPX,20190415,2908.32,2905.58,2909.6,2896.48,2907.41,1719880.0
998,SPX,20190412,2900.86,2907.41,2910.54,2898.37,2888.32,2175149.0
999,SPX,20190411,2891.92,2888.32,2893.42,2881.99,2888.21,1625618.0
1000,SPX,20190410,2881.37,2888.21,2889.71,2879.13,2878.2,1595774.0
1001,SPX,20190409,2886.58,2878.2,2886.88,2873.33,2895.77,1712480.0
1002,SPX,20190408,2888.46,2895.77,2895.95,2880.78,2892.74,1744343.0
1003,SPX,20190405,2884.16,2892.74,2893.24,2882.99,2879.39,1747286.0
1004,SPX,20190404,2873.99,2879.39,2881.28,2867.14,2873.4,1740949.0
1005,SPX,20190403,2876.09,2873.4,2885.25,2865.17,2867.24,2216125.0
1006,SPX,20190402,2868.24,2867.24,2872.9,2858.75,2867.19,1874915.0
1007,SPX,20190401,2848.63,2867.19,2869.4,2848.63,2834.4,2065945.0
1008,SPX,20190329,2828.27,2834.4,2836.03,2819.23,2815.44,2184384.0
1009,SPX,20190328,2809.4,2815.44,2819.71,2798.77,2805.37,1774788.0
1010,SPX,20190327,2819.72,2805.37,2825.56,2787.72,2818.46,1918159.0
1011,SPX,20190326,2812.66,2818.46,2829.87,2803.99,2798.36,1917605.0
1012,SPX,20190325,2796.01,2798.36,2809.79,2785.02,2800.71,1931448.0
1013,SPX,20190322,2844.52,2800.71,2846.16,2800.47,2854.88,2485350.0
1014,SPX,20190321,2819.72,2854.88,2860.31,2817.38,2824.23,2323248.0
1015,SPX,20190320,2831.34,2824.23,2843.54,2812.43,2832.57,2289336.0
1016,SPX,20190319,2840.76,2832.57,2852.42,2823.27,2832.94,2243489.0
1017,SPX,20190318,2822.61,2832.94,2835.41,2821.99,2822.48,2031401.0
1018,SPX,20190315,2810.79,2822.48,2830.73,2810.79,2808.48,3734916.0
1019,SPX,20190314,2810.38,2808.48,2815.0,2803.46,2810.92,2052995.0
1020,SPX,20190313,2799.78,2810.92,2821.24,2799.78,2791.52,2162512.0
1021,SPX,20190312,2787.34,2791.52,2798.32,2786.73,2783.3,1995476.0
1022,SPX,20190311,2747.61,2783.3,2784.0,2747.61,2743.07,2054706.0
1023,SPX,20190308,2730.79,2743.07,2744.13,2722.27,2748.93,1971521.0
1024,SPX,20190307,2766.53,2748.93,2767.25,2739.09,2771.45,2280992.0
1025,SPX,20190306,2790.27,2771.45,2790.27,2768.69,2789.65,2111486.0
1026,SPX,20190305,2794.41,2789.65,2796.44,2782.97,2792.81,2118384.0
1027,SPX,20190304,2814.37,2792.81,2816.88,2767.66,2803.69,2245925.0
1028,SPX,20190301,2798.22,2803.69,2808.02,2787.38,2784.49,2250380.0
1029,SPX,20190228,2788.11,2784.49,2793.73,2782.51,2792.38,2492904.0
1030,SPX,20190227,2787.5,2792.38,2795.76,2775.13,2793.9,2053868.0
1031,SPX,20190226,2792.36,2793.9,2803.12,2789.47,2796.11,2033263.0
1032,SPX,20190225,2804.35,2796.11,2813.49,2794.99,2792.67,2303642.0
1033,SPX,20190222,2780.67,2792.67,2794.2,2779.11,2774.88,2087755.0
1034,SPX,20190221,2780.24,2774.88,2781.58,2764.55,2784.7,1979489.0
1035,SPX,20190220,2779.05,2784.7,2789.88,2774.06,2779.76,2139230.0
1036,SPX,20190219,2769.28,2779.76,2787.33,2767.29,2775.6,1984415.0
1037,SPX,20190215,2760.24,2775.6,2775.66,2760.24,2745.73,2385153.0
1038,SPX,20190214,2743.5,2745.73,2757.9,2731.23,2753.03,2141245.0
1039,SPX,20190213,2750.3,2753.03,2761.85,2748.63,2744.73,2141981.0
1040,SPX,20190212,2722.61,2744.73,2748.19,2722.61,2709.8,2290316.0
1041,SPX,20190211,2712.4,2709.8,2718.05,2703.79,2707.88,1977783.0
1042,SPX,20190208,2692.36,2707.88,2708.07,2681.83,2706.05,2219274.0
1043,SPX,20190207,2717.53,2706.05,2719.32,2687.26,2731.61,2449415.0
1044,SPX,20190206,2735.05,2731.61,2738.08,2724.15,2737.7,2056292.0
1045,SPX,20190205,2728.34,2737.7,2738.98,2724.03,2724.87,2175721.0
1046,SPX,20190204,2706.49,2724.87,2724.99,2698.75,2706.53,2070562.0
1047,SPX,20190201,2702.32,2706.53,2716.66,2696.88,2704.1,2431455.0
1048,SPX,20190131,2685.49,2704.1,2708.95,2678.65,2681.05,3383826.0
1049,SPX,20190130,2653.62,2681.05,2690.44,2648.34,2640.0,2544658.0
1050,SPX,20190129,2644.89,2640.0,2650.93,2631.05,2643.85,2148989.0
1051,SPX,20190128,2644.97,2643.85,2644.97,2624.06,2664.76,2314399.0
1052,SPX,20190125,2657.44,2664.76,2672.38,2657.33,2642.33,2499715.0
1053,SPX,20190124,2638.84,2642.33,2647.2,2627.01,2638.7,2434656.0
1054,SPX,20190123,2643.48,2638.7,2653.19,2612.86,2632.9,2239099.0
1055,SPX,20190122,2657.88,2632.9,2657.88,2617.27,2670.71,2590517.0
1056,SPX,20190118,2651.27,2670.71,2675.47,2647.58,2635.96,2617845.0
1057,SPX,20190117,2609.28,2635.96,2645.06,2606.36,2616.1,2450727.0
1058,SPX,20190116,2614.75,2616.1,2625.76,2612.68,2610.3,2417329.0
1059,SPX,20190115,2585.1,2610.3,2613.08,2585.1,2582.61,2299612.0
1060,SPX,20190114,2580.31,2582.61,2589.32,2570.41,2596.26,2242883.0
1061,SPX,20190111,2588.11,2596.26,2596.27,2577.4,2596.64,2063515.0
1062,SPX,20190110,2573.51,2596.64,2597.82,2562.02,2584.96,2330498.0
1063,SPX,20190109,2580.0,2584.96,2595.32,2568.89,2574.41,2463517.0
1064,SPX,20190108,2568.11,2574.41,2579.82,2547.56,2549.69,2458286.0
1065,SPX,20190107,2535.61,2549.69,2566.16,2524.56,2531.94,2526552.0
1066,SPX,20190104,2474.33,2531.94,2538.07,2474.33,2447.89,2661710.0
1067,SPX,20190103,2491.92,2447.89,2493.14,2443.96,2510.03,2754753.0
1068,SPX,20190102,2476.96,2510.03,2519.49,2467.47,2506.85,2233765.0
1069,SPX,20181231,2498.94,2506.85,2509.24,2482.82,2485.74,1998138.0
1070,SPX,20181228,2498.77,2485.74,2520.27,2472.89,2488.83,2209845.0
1071,SPX,20181227,2442.5,2488.83,2489.1,2397.94,2467.7,2552055.0
1072,SPX,20181226,2363.12,2467.7,2467.76,2346.58,2351.1,2731627.0
1073,SPX,20181224,2400.56,2351.1,2410.34,2351.1,2416.62,1724367.0
1074,SPX,20181221,2465.38,2416.62,2504.41,2408.55,2467.42,4946861.0
1075,SPX,20181220,2496.77,2467.42,2509.63,2441.18,2506.96,3622684.0
1076,SPX,20181219,2547.05,2506.96,2585.29,2488.96,2546.16,3383319.0
1077,SPX,20181218,2559.9,2546.16,2573.99,2528.71,2545.94,2748353.0
1078,SPX,20181217,2590.75,2545.94,2601.13,2530.54,2599.95,2879375.0
1079,SPX,20181214,2629.68,2599.95,2635.07,2593.84,2650.54,2536288.0
1080,SPX,20181213,2658.7,2650.54,2670.19,2637.27,2651.07,2364353.0
1081,SPX,20181212,2658.23,2651.07,2685.44,2650.26,2636.78,2473052.0
1082,SPX,20181211,2664.44,2636.78,2674.35,2621.3,2637.72,2354563.0
1083,SPX,20181210,2630.86,2637.72,2647.51,2583.23,2633.08,2521729.0
1084,SPX,20181207,2691.26,2633.08,2708.54,2623.14,2695.95,2607990.0
1085,SPX,20181206,2663.51,2695.95,2696.15,2621.53,2700.06,3220645.0
1086,SPX,20181204,2782.43,2700.06,2785.93,2697.18,2790.37,2990888.0
1087,SPX,20181203,2790.5,2790.37,2800.18,2773.38,2760.17,2752398.0
1088,SPX,20181130,2737.76,2760.17,2760.88,2732.76,2737.76,3061711.0
1089,SPX,20181129,2736.97,2737.76,2753.75,2722.94,2743.79,2102760.0
1090,SPX,20181128,2691.45,2743.79,2744.0,2684.38,2682.17,2464244.0
1091,SPX,20181127,2663.75,2682.17,2682.53,2655.89,2673.45,2164784.0
1092,SPX,20181126,2649.97,2673.45,2674.35,2649.97,2632.56,2223764.0
1093,SPX,20181123,2633.36,2632.56,2647.55,2631.09,2649.93,996601.0
1094,SPX,20181121,2657.74,2649.93,2670.73,2649.82,2641.89,2052551.0
1095,SPX,20181120,2654.6,2641.89,2669.44,2631.52,2690.73,2887816.0
1096,SPX,20181119,2730.74,2690.73,2733.16,2681.09,2736.27,2528464.0
1097,SPX,20181116,2718.54,2736.27,2746.75,2712.16,2730.2,2693967.0
1098,SPX,20181115,2693.52,2730.2,2735.38,2670.75,2701.58,2723522.0
1099,SPX,20181114,2737.9,2701.58,2746.8,2685.75,2722.18,2669620.0
1100,SPX,20181113,2730.05,2722.18,2754.6,2714.98,2726.22,2355351.0
1101,SPX,20181112,2773.93,2726.22,2775.99,2722.0,2781.01,2439374.0
1102,SPX,20181109,2794.1,2781.01,2794.1,2764.24,2806.83,2507594.0
1103,SPX,20181108,2806.38,2806.83,2814.75,2794.99,2813.89,2264118.0
1104,SPX,20181107,2774.13,2813.89,2815.15,2774.13,2755.45,2449056.0
1105,SPX,20181106,2738.4,2755.45,2756.82,2737.08,2738.31,2102933.0
1106,SPX,20181105,2726.37,2738.31,2744.27,2717.94,2723.06,2194667.0
1107,SPX,20181102,2745.45,2723.06,2756.55,2700.44,2740.37,2848403.0
1108,SPX,20181101,2717.58,2740.37,2741.67,2708.85,2711.74,2791012.0
1109,SPX,20181031,2705.6,2711.74,2736.69,2705.6,2682.63,3254302.0
1110,SPX,20181030,2640.68,2682.63,2685.43,2635.34,2641.25,3337205.0
1111,SPX,20181029,2682.65,2641.25,2706.85,2603.54,2658.69,2965732.0
1112,SPX,20181026,2667.86,2658.69,2692.38,2628.16,2705.57,3296392.0
1113,SPX,20181025,2674.88,2705.57,2722.7,2667.84,2656.1,3062114.0
1114,SPX,20181024,2737.87,2656.1,2742.59,2651.89,2740.69,3140536.0
1115,SPX,20181023,2721.03,2740.69,2753.59,2691.43,2755.88,2810569.0
1116,SPX,20181022,2773.94,2755.88,2778.94,2749.22,2767.78,2219051.0
1117,SPX,20181019,2775.66,2767.78,2797.77,2760.27,2768.78,2467481.0
1118,SPX,20181018,2802.0,2768.78,2806.04,2755.18,2809.21,2330696.0
1119,SPX,20181017,2811.67,2809.21,2816.94,2781.81,2809.92,2120419.0
1120,SPX,20181016,2767.05,2809.92,2813.46,2766.91,2750.79,2137275.0
1121,SPX,20181015,2763.83,2750.79,2775.99,2749.03,2767.13,2023152.0
1122,SPX,20181012,2770.54,2767.13,2775.77,2729.44,2728.37,2665303.0
1123,SPX,20181011,2776.87,2728.37,2795.14,2710.51,2785.68,3309535.0
1124,SPX,20181010,2873.9,2785.68,2874.02,2784.86,2880.34,2895006.0
1125,SPX,20181009,2882.51,2880.34,2894.83,2874.27,2884.43,2136560.0
1126,SPX,20181008,2877.53,2884.43,2889.45,2862.08,2885.57,2013127.0
1127,SPX,20181005,2902.54,2885.57,2909.64,2869.29,2901.61,2091495.0
1128,SPX,20181004,2919.35,2901.61,2919.78,2883.92,2925.51,2105861.0
1129,SPX,20181003,2931.69,2925.51,2939.86,2921.36,2923.43,2101580.0
1130,SPX,20181002,2923.8,2923.43,2931.42,2919.37,2924.59,2060043.0
1131,SPX,20181001,2926.29,2924.59,2937.06,2917.91,2913.98,2148844.0
1132,SPX,20180928,2910.03,2913.98,2920.53,2907.5,2914.0,2193940.0
1133,SPX,20180927,2911.65,2914.0,2927.22,2909.27,2905.97,1803058.0
1134,SPX,20180926,2916.98,2905.97,2931.15,2903.28,2915.56,2053175.0
1135,SPX,20180925,2921.75,2915.56,2923.95,2913.7,2919.37,2034745.0
1136,SPX,20180924,2921.83,2919.37,2923.79,2912.63,2929.67,2105481.0
1137,SPX,20180921,2936.76,2929.67,2940.91,2927.11,2930.75,3900792.0
1138,SPX,20180920,2919.73,2930.75,2934.8,2919.73,2907.95,2102348.0
1139,SPX,20180919,2906.6,2907.95,2912.36,2903.82,2904.31,1942348.0
1140,SPX,20180918,2890.74,2904.31,2911.17,2890.43,2888.8,1947735.0
1141,SPX,20180917,2903.83,2888.8,2904.65,2886.16,2904.98,1855646.0
1142,SPX,20180914,2906.38,2904.98,2908.3,2895.77,2904.18,1896516.0
1143,SPX,20180913,2896.85,2904.18,2906.76,2896.39,2888.92,2167358.0
1144,SPX,20180912,2888.29,2888.92,2894.65,2879.2,2887.89,2063573.0
1145,SPX,20180911,2871.57,2887.89,2892.52,2866.78,2877.13,1880844.0
1146,SPX,20180910,2881.39,2877.13,2886.93,2875.94,2871.68,1762586.0
1147,SPX,20180907,2868.26,2871.68,2883.81,2864.12,2878.05,1942170.0
